FACID,FACNAME,FAC_TYPE_CODE,FAC_FDR,LTC,CAPACITY,ADDRESS,CITY,ZIP,ZIP9,FACADMIN,CONTACT_EMAIL,CONTACT_FAX,CONTACT_PHONE_NUMBER,COUNTY_CODE,COUNTY_NAME,DISTRICT_NUMBER,DISTRICT_NAME,ISFACMAIN,LICENSE_NUMBER,BUSINESS_NAME,INITIAL_LICENSE_DATE,LICENSE_EFFECTIVE_DATE,LICENSE_EXPIRATION_DATE,ENTITY_TYPE_DESCRIPTION,LATITUDE,LONGITUDE,LOCATION,OSHPD_ID,STREETNUM,STREETNAME,CCHLO_CODE,CCLHO_NAME,FIPS_COUNTY_CODE,TRAUMA_PED_CTR,TRAUMA_CTR
020000334,LITTLEFOOT HOUSE,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,180 LITTLE FOOT DR,FREMONT,94539,6634,"FISHER, ELLEN",DANJF@SBCGLOBAL.NET,(925) 560-0125,(510) 770-0665,000,ALAMEDA,2,EAST BAY,Y,020000300,"COMMUNITY CARE INITIATIVES, INC.",7-Dec-87,7-Dec-16,6-Dec-17,PROFIT CORP,37.50566,-121.921151,"(37.50566,-121.921151)",,180,LITTLE FOOT DR,1,ALAMEDA,1,,
020000348,SUNSHINE ICF//DDH #3,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,1528 SEAVER COURT,HAYWARD,94545,2553,"VUNDERMAN, ZAMFIRA",,(925) 736-7914,(510) 786-3977,000,ALAMEDA,2,EAST BAY,Y,020000263,,21-May-86,21-Nov-16,20-Nov-17,INDIVIDUAL,37.64202,-122.102881,"(37.64202,-122.102881)",,1528,SEAVER COURT,1,ALAMEDA,1,,
020000630,SERRA RESIDENTIAL CENTER - CRESTWOOD HOUSE,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,4041 CRESTWOOD STREET,FREMONT,94538,6026,"HENRY, CAYIA",BPECK@SERRACENTER.ORG,(510) 477-1006,(510) 477-1000,000,ALAMEDA,2,EAST BAY,Y,020000319,"SERRA RESIDENTIAL CENTER, INC.",30-Aug-88,1-Nov-16,31-Oct-17,NONPROFIT CORP,37.51689,-121.954601,"(37.51689,-121.954601)",,4041,CRESTWOOD STREET,1,ALAMEDA,1,,
020000631,SERRA RESIDENTIAL CENTER - ELLEN HOUSE,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,41477 ELLEN ST,FREMONT,94538,3308,"TOFIGHI, JORDANE",BPECK@SERRACENTER.ORG,(510) 477-1006,(510) 656-2557,000,ALAMEDA,2,EAST BAY,Y,020000318,"SERRA RESIDENTIAL CENTER, INC.",1-Sep-98,1-Nov-16,31-Oct-17,NONPROFIT CORP,37.52697,-121.969301,"(37.52697,-121.969301)",,41477,ELLEN ST,1,ALAMEDA,1,,
020000647,PARK HOUSE,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,39523 SUNDALE DR,FREMONT,94538,1927,"FISHER, ELLEN",DANJF@SBCGLOBAL.NET,(925) 560-0125,(510) 623-8231,000,ALAMEDA,2,EAST BAY,Y,020000320,"COMMUNITY CARE INITIATIVES, INC.",14-Dec-88,24-Nov-16,23-Nov-17,PROFIT CORP,37.53465,-121.987911,"(37.53465,-121.987911)",,39523,SUNDALE DR,1,ALAMEDA,1,,
020000648,STANLEY HOUSE,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,7874 DIANA LANE,DUBLIN,94568,1615,"FISHER, ELLEN",,(925) 560-0125,(510) 597-0367,000,ALAMEDA,2,EAST BAY,Y,020000321,"COMMUNITY CARE INITIATIVES, INC.",19-Apr-89,19-May-17,18-May-18,PROFIT CORP,37.71674,-121.927721,"(37.71674,-121.927721)",,7874,DIANA LANE,1,ALAMEDA,1,,
020000677,SUNSHINE ICF/DDH #5,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,16829 DARYL AVENUE,SAN LORENZO,94580,1723,"VUNDERMAN, ZAMFIRA",,(925) 736-7914,(925) 736-7913,000,ALAMEDA,2,EAST BAY,Y,020000335,"SUNSHINE ICF-DD/H, INC.",18-Oct-89,18-Nov-16,17-Nov-17,PROFIT CORP,37.68711,-122.116231,"(37.68711,-122.116231)",,16829,DARYL AVENUE,1,ALAMEDA,1,,
020000681,SUNSHINE ICF/DDH #6,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,16837 DARYL AVENUE,SAN LORENZO,94580,1723,"VUNDERMAN, ZAMFIRA",,(925) 736-7914,(510) 276-7434,000,ALAMEDA,2,EAST BAY,Y,020000336,"SUNSHINE ICF-DD/H, INC.",18-Oct-89,18-Nov-16,17-Nov-17,PROFIT CORP,37.68698,-122.116221,"(37.68698,-122.116221)",,16837,DARYL AVENUE,1,ALAMEDA,1,,
020000813,SERRA CENTER VALPEY PARK HOUSE,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,5007 VALPEY PARK AVENUE,FREMONT,94538,3989,"VELASCO, MICHELLE",,,(510) 226-6555,000,ALAMEDA,2,EAST BAY,Y,020000402,"SERRA RESIDENTIAL CENTER, INC.",22-Jun-92,22-Jun-17,21-Jun-18,NONPROFIT CORP,37.51977,-121.972061,"(37.51977,-121.972061)",,5007,VALPEY PARK AVENUE,1,ALAMEDA,1,,
020000836,RUUS MANOR,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,29255 RUUS ROAD,HAYWARD,94544,6334,"SANCHEZ, ELOISA",GDHIRMI20@YAHOO.COM,(650) 873-6924,(510) 785-9933,000,ALAMEDA,2,EAST BAY,Y,020000419,"RUUS MANOR, INC.",23-Feb-93,12-Jan-17,11-Jan-18,PROFIT CORP,37.62218,-122.065031,"(37.62218,-122.065031)",,29255,RUUS ROAD,1,ALAMEDA,1,,
020000877,ELENA'S ICF/DD-H,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,25611 BELHAVEN STREET,HAYWARD,94545,2529,"MAXION, SIEGFRIED",,(510) 780-9836,(510) 785-8137,000,ALAMEDA,2,EAST BAY,Y,020000441,,12-Nov-93,12-Nov-16,11-Nov-17,INDIVIDUAL,37.64238,-122.100131,"(37.64238,-122.100131)",,25611,BELHAVEN STREET,1,ALAMEDA,1,,
020000960,BAHAMA HOME ICF/DDH,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,27495 BAHAMA AVENUE,HAYWARD,94545,4016,"LELCHUK, REDENCION A.",,(510) 732-9103,(510) 887-6677,000,ALAMEDA,2,EAST BAY,Y,020000477,,17-Dec-94,17-Dec-15,16-Dec-16,INDIVIDUAL,37.62693,-122.101721,"(37.62693,-122.101721)",,27495,BAHAMA AVENUE,1,ALAMEDA,1,,
020000987,ELENA'S ICF/DD-H #2,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,1240 RADCLIFF LN,HAYWARD,94545,2644,"MAXION, SIEGFRIED",,,(510) 785-3139,000,ALAMEDA,2,EAST BAY,Y,020000495,,19-Jun-95,19-Jun-15,18-Jun-16,INDIVIDUAL,37.64229,-122.096621,"(37.64229,-122.096621)",,1240,RADCLIFF LN,1,ALAMEDA,1,,
020001052,SERRA CENTER SAN JUAN HOME,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,4253 SAN JUAN AVENUE,FREMONT,94536,4733,"HOFACKER, JONATHAN",,(510) 791-6499,(510) 494-1514,000,ALAMEDA,2,EAST BAY,Y,020000520,"SERRA RESIDENTIAL CENTER, INC.",14-Mar-96,14-Mar-17,13-Mar-18,NONPROFIT CORP,37.56086,-122.021221,"(37.56086,-122.021221)",,4253,SAN JUAN AVENUE,1,ALAMEDA,1,,
020001114,MAIN ICF/DD-N,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,21860 MAIN ST,HAYWARD,94541,2614,"REYES, EVANGELINE",,,(510)727-1518,000,ALAMEDA,2,EAST BAY,Y,020000549,MAIN HOME LLC,23-Apr-97,26-May-17,25-May-18,LIMITED LIABILITY COMPANY,37.68009,-122.089761,"(37.68009,-122.089761)",,21860,MAIN ST,1,ALAMEDA,1,,
020001146,ELENA'S ICF/DD-H #3,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,1162 MERRITT LN,HAYWARD,94545,2642,"MAXION, SIEGFRIED",,(510)780-9836,(510) 785-1515,000,ALAMEDA,2,EAST BAY,Y,020000568,,11-Mar-98,11-Mar-17,10-Mar-18,INDIVIDUAL,37.64366,-122.097181,"(37.64366,-122.097181)",,1162,MERRITT LN,1,ALAMEDA,1,,
020001156,BARROW ICF/DD-N,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,2225 BARROW STREET,SAN LEANDRO,94577,3217,"SANCHEZ, ROMMEL",,(510) 352-8241,(510) 352-8537,000,ALAMEDA,2,EAST BAY,Y,020000577,BARROW HOME LLC,10-Dec-98,26-Nov-16,25-Nov-17,LIMITED LIABILITY COMPANY,37.70529,-122.181191,"(37.70529,-122.181191)",,2225,BARROW STREET,1,ALAMEDA,1,,
020001157,SUNDALE,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,6777 AMADOR VALLEY BOULEVARD,DUBLIN,94568,2001,"O'BRYANT, SARA A",DANJF@SBCGLOBAL.NET,(925) 560-0125,(925) 556-0782,000,ALAMEDA,2,EAST BAY,Y,020000575,"CARE ADMINISTRATION & MANAGEMENT PROFESSIONAL,INC.",1-Oct-98,20-Nov-16,19-Nov-17,PROFIT CORP,37.71567,-121.918081,"(37.71567,-121.918081)",,6777,AMADOR VALLEY BOULEVARD,1,ALAMEDA,1,,
020001179,BRIDLE ICF/DD-N,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,3336 BRIDLE DRIVE,HAYWARD,94541,5706,"REYES, EVANGELINE",,(510) 582-4463,(510) 582-2873,000,ALAMEDA,2,EAST BAY,Y,020000583,BRIDLE HOME LLC,14-Apr-99,26-Nov-16,25-Nov-17,LIMITED LIABILITY COMPANY,37.67044,-122.044491,"(37.67044,-122.044491)",,3336,BRIDLE DRIVE,1,ALAMEDA,1,,
020001191,PORTSMOUTH ICF/DDH,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,27695 PORTSMOUTH AVE,HAYWARD,94545,4010,"GUTIERREZ, JENNIFER",,(510) 314-0489,(510) 783-5118,000,ALAMEDA,2,EAST BAY,Y,020000592,PORTSMOUTH,27-Oct-99,27-Nov-15,26-Nov-16,PARTNERSHIP,37.62476,-122.102221,"(37.62476,-122.102221)",,27695,PORTSMOUTH AVE,1,ALAMEDA,1,,
020001198,LOYOLA ICF/DD-H,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,27680 LOYOLA AVENUE,HAYWARD,94545,4263,"LELCHUK, REDENCION A.",,(510) 732-9103,(510) 732-1823,000,ALAMEDA,2,EAST BAY,Y,020000596,,22-Feb-00,22-Feb-17,21-Feb-18,INDIVIDUAL,37.62707,-122.093191,"(37.62707,-122.093191)",,27680,LOYOLA AVENUE,1,ALAMEDA,1,,
020001246,MISSION HOPE DEVELOPMENTAL SERVICES,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,1159 CITRON WAY,HAYWARD,94545,2459,"GAMEZ, NIMFA Y",NIMFAJY@GMAIL.COM,(925) 361-0466,(510) 780-0832,000,ALAMEDA,2,EAST BAY,Y,020000631,,10-Sep-99,13-Feb-17,12-Feb-18,INDIVIDUAL,37.64586,-122.103301,"(37.64586,-122.103301)",,1159,CITRON WAY,1,ALAMEDA,1,,
020001252,VESTAL HOUSE ICF/DD-H,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,1730 142ND AVENUE,SAN LEANDRO,94578,1712,"VIVAR, EDGAR A",,(510) 614-8219,(510) 614-7900,000,ALAMEDA,2,EAST BAY,Y,020000635,,,7-May-17,6-May-18,INDIVIDUAL,37.71592,-122.133991,"(37.71592,-122.133991)",,1730,142ND AVENUE,1,ALAMEDA,1,,
020001258,BUILD HOME,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,2110 7TH STREET,BERKELEY,94710,2318,"ROBINSON, RACQUEL",BUILDHOUSE@PRODIGY.NET,(510) 849-1603,(510) 845-2744,000,ALAMEDA,2,EAST BAY,Y,020000638,BERKELEY YOUTH LIVING WITH DISABILITIES,7-Jan-02,7-Nov-16,6-Nov-17,NONPROFIT CORP,37.86647,-122.296421,"(37.86647,-122.296421)",,2110,7TH STREET,61,BERKELEY,1,,
020001263,MIKA'S HOME ICF/DD-H,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,34909 OSPREY DR,UNION CITY,94587,4618,"RUIZ, PACIFICO",,,(510) 324-4366,000,ALAMEDA,2,EAST BAY,Y,020000641,MALAMA HALE INC.,5-Feb-02,16-May-17,15-May-18,PROFIT CORP,37.58232,-122.015351,"(37.58232,-122.015351)",,34909,OSPREY DR,1,ALAMEDA,1,,
020001272,PERLITA HOUSE,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,2627 PERLITA COURT,HAYWARD,94541,3334,"ALFONSO, AVELINA",,(510) 537-8298,(510) 889-9179,000,ALAMEDA,2,EAST BAY,Y,020000644,"L&N, INC.",21-Nov-02,21-Nov-16,20-Nov-17,PROFIT CORP,37.68812,-122.058901,"(37.68812,-122.058901)",,2627,PERLITA COURT,1,ALAMEDA,1,,
020001276,LEWIS HOUSE,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,6955 PORTAGE ROAD,DUBLIN,94568,2540,"O'BRYANT, SARA A",,(925) 560-0125,(925) 560-0124,000,ALAMEDA,2,EAST BAY,Y,020000646,"CARE ADMINISTRATION & MANAGEMENT PROFESSIONAL,INC.",17-Jun-03,17-Jun-16,16-Jun-17,PROFIT CORP,37.7088,-121.923951,"(37.7088,-121.923951)",,6955,PORTAGE ROAD,1,ALAMEDA,1,,
020001284,RUUS HOME ICF/DD-H,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,27489 PORTSMOUTH AVENUE,HAYWARD,94545,4014,"LELCHUK, REDENCION A.",CHUBIDOGA@YAHOO.COM,(510) 398-8690,(510) 293-3023,000,ALAMEDA,2,EAST BAY,Y,020000649,,1-Apr-04,31-Mar-17,30-Mar-18,INDIVIDUAL,37.62618,-122.103911,"(37.62618,-122.103911)",,27489,PORTSMOUTH AVENUE,1,ALAMEDA,1,,
020001289,NEAL'S HOME,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,25247 CALAROGA AVENUE,HAYWARD,94545,2503,"ALFONSO, AVELINA",,(650) 558-9610,(510) 784-0701,000,ALAMEDA,2,EAST BAY,Y,020000651,"L&N, INC.",15-Jun-04,15-Jun-17,14-Jun-18,PROFIT CORP,37.64474,-122.099471,"(37.64474,-122.099471)",,25247,CALAROGA AVENUE,1,ALAMEDA,1,,
020001292,JUSTIN'S HOME,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,3262 SANTA ISABELLA COURT,UNION CITY,94587,2736,"RUIZ, PACIFICO",,,(510) 475-0264,000,ALAMEDA,2,EAST BAY,Y,020000653,MALAMA HALE INC.,12-Jul-04,12-Jan-17,11-Jan-18,PROFIT CORP,37.59208,-122.066731,"(37.59208,-122.066731)",,3262,SANTA ISABELLA COURT,1,ALAMEDA,1,,
030000266,GREATER SACRAMENTO SURGERY CENTER,ASC,"SURGICAL CLINIC 	",Non-LTC,0,2288 AUBURN BOULEVARD,SACRAMENTO,95821,1620,"BRUNONE, SUSAN",SKALEY@COVAD.NET,(916) 929-2590,(916) 929-7229,440,SACRAMENTO,3,SACRAMENTO,Y,030000116,GREATER SACRAMENTO SURGERY CENTER,1-Jun-83,1-Jun-07,31-May-08,PROFIT CORP,38.62541,-121.411461,"(38.62541,-121.411461)",,2288,AUBURN BOULEVARD,34,SACRAMENTO,67,,
030000292,"STEVENS KIM, MD/STEPHEN LIN, MD MEDICAL GROUP INC",ASC,"SURGICAL CLINIC 	",Non-LTC,0,36 W. YOKUTS AVENUE,STOCKTON,95207,5713,,,(209) 952-0553,(209) 952-1189,490,SAN JOAQUIN,3,SACRAMENTO,Y,,,,,,,37.99795,-121.307211,"(37.99795,-121.307211)",,36,W. YOKUTS AVENUE,39,SAN JOAQUIN,77,,
030000321,EYE SURGERY CENTER OF NORTHERN CALIFORNIA,ASC,"SURGICAL CLINIC 	",Non-LTC,0,5959 GREENBACK LANE,CITRUS HEIGHTS,95621,4700,"PULIDO, LISA",,(916) 723-4449,(916) 723-7400,440,SACRAMENTO,3,SACRAMENTO,Y,30000363,,18-Oct-88,1-Apr-08,31-Mar-09,,38.681151,-121.325715,"(38.681151,-121.325715)",,5959,GREENBACK LANE,34,SACRAMENTO,67,,
030000383,BURGER PHYSICAL THERAPY & REHABILITATION,OPT/SP,"REHABILITATION CLINIC 	",Non-LTC,0,1301 E. BIDWELL STREET,FOLSOM,95630,3565,,,(916) 983-5925,(916) 983-5915,440,SACRAMENTO,3,SACRAMENTO,Y,,,,,,,38.66838,-121.150971,"(38.66838,-121.150971)",,1301,E. BIDWELL STREET,34,SACRAMENTO,67,,
030000566,FORT SUTTER SURGERY CENTER,ASC,"SURGICAL CLINIC 	",Non-LTC,0,2801 K STREET,SACRAMENTO,95816,5120,"HANSON, DIANE L",JESSIE.SCOTT@SCASURGERY.COM,(205) 262-8619,(916) 733-5017,440,SACRAMENTO,3,SACRAMENTO,Y,30000308,,15-Mar-94,15-Mar-08,14-Mar-09,,38.57294,-121.469021,"(38.57294,-121.469021)",,2801,K STREET,34,SACRAMENTO,67,,
030000638,SAN JOAQUIN LASER AND SURGERY CENTER,ASC,"SURGICAL CLINIC 	",Non-LTC,0,1805 N. CALIFORNIA STREET,STOCKTON,95204,6032,"FORD, SUSAN",ONEVISION101@HOTMAIL.COM,(209) 948-8009,(209) 948-3241,490,SAN JOAQUIN,3,SACRAMENTO,Y,30000469,,8-Nov-90,1-Feb-08,31-Jan-09,,37.97106,-121.289801,"(37.97106,-121.289801)",,1805,N. CALIFORNIA STREET,39,SAN JOAQUIN,77,,
030000680,SONORA EYE SURGERY CENTER,ASC,"SURGICAL CLINIC 	",Non-LTC,0,940 SYLVA LANE,SONORA,95370,5969,,EYETEAM@MLODE.COM,(209) 532-1687,(209) 532-2020,650,TUOLUMNE,3,SACRAMENTO,Y,30000368,,5-Apr-89,5-Apr-08,4-Apr-09,,37.98745,-120.368961,"(37.98745,-120.368961)",,940,SYLVA LANE,55,TUOLUMNE,109,,
030000682,SACRAMENTO EYE SURGICENTER,ASC,"SURGICAL CLINIC 	",Non-LTC,0,3150 J STREET,SACRAMENTO,95816,4403,"LIANG, M.D., KEITH",KRUSSELL@LIANGVISION.COM,(916) 446-1145,(916) 444-7052,440,SACRAMENTO,3,SACRAMENTO,Y,30000515,,15-Mar-94,3-Nov-07,2-Nov-08,,38.572341,-121.463687,"(38.572341,-121.463687)",,3150,J STREET,34,SACRAMENTO,67,,
030000689,LODI OUTPATIENT SURGICAL CENTER,ASC,"SURGICAL CLINIC 	",Non-LTC,0,521 S. HAM LANE,LODI,95242,3528,"POGUE, KIPPY",YAKOT@LODINET.COM,(209) 333-0219,(209) 333-0905,490,SAN JOAQUIN,3,SACRAMENTO,Y,30000345,"ARTEL, INC.",11-Apr-88,11-Apr-08,10-Apr-09,PROFIT CORP,38.12794,-121.288911,"(38.12794,-121.288911)",,521,S. HAM LANE,39,SAN JOAQUIN,77,,
030000726,SACRAMENTO MIDTOWN ENDOSCOPY CENTER,ASC,"SURGICAL CLINIC 	",Non-LTC,0,3941 J STREET,SACRAMENTO,95819,3633,"MASSARI, JEANNETTE",,(916) 733-6934,(916) 733-6940,440,SACRAMENTO,3,SACRAMENTO,Y,30000333,,18-Sep-87,17-Nov-07,16-Nov-08,,38.57065,-121.453531,"(38.57065,-121.453531)",,3941,J STREET,34,SACRAMENTO,67,,
030000798,BRIGGSMORE SPECIALTY CENTER,ASC,"SURGICAL CLINIC 	",Non-LTC,0,1409 E BRIGGSMORE AVE,MODESTO,95355,2707,"HOLMES, KATRINA",,,(209) 521-6097,600,STANISLAUS,4,FRESNO,Y,,,,,,,37.667487,-120.972321,"(37.667487,-120.972321)",,1409,E BRIGGSMORE AVE,50,STANISLAUS,99,,
030000958,VIBRANTCARE  OUTPATIENT REHABILITATION OF CALIFORNIA INC.,OPT/SP,"REHABILITATION CLINIC 	",Non-LTC,0,250 ELM AVENUE,AUBURN,95603,4226,"WALDER, JOANNE",,(530) 889-2451,(530) 889-2411,410,PLACER,3,SACRAMENTO,Y,,,,,,,38.902978,-121.068408,"(38.902978,-121.068408)",,250,ELM AVENUE,31,PLACER,61,,
030001003,CEDAR FAMILY PRACTICE,RHC/MD,UNLICENSED/OTHER/MISSING,Non-LTC,0,12700 WELCH ST,WATERFORD,95386,8765,"MCCALLUM, GERALD",,,(209) 874-2345,600,STANISLAUS,4,FRESNO,Y,,,,,,,37.639555,-120.760471,"(37.639555,-120.760471)",,12700,WELCH ST,50,STANISLAUS,99,,
030001023,SUTTER AUBURN SURGERY CENTER,ASC,"SURGICAL CLINIC 	",Non-LTC,0,3123 PROFESSIONAL DRIVE,AUBURN,95603,2456,"ANGLE, TONI  M",,(530) 888-7532,(530) 888-8899,410,PLACER,3,SACRAMENTO,Y,30000425,"AUBURN SURGICAL CENTER, LP",17-May-91,27-Nov-13,26-Nov-14,PARTNERSHIP,38.94126,-121.101741,"(38.94126,-121.101741)",,3123,PROFESSIONAL DRIVE,31,PLACER,61,,
030001090,"SUTTER ALHAMBRA SURGERY CENTER, L.P.",ASC,"SURGICAL CLINIC 	",Non-LTC,0,1201 ALHAMBRA BOULEVARD,SACRAMENTO,95816,5243,"KIM, ANDREW",,(916) 733-8224,(916) 733-8222,440,SACRAMENTO,3,SACRAMENTO,Y,30000446,"SUTTER ALHAMBRA SURGERY CENTER, L.P.",15-Mar-94,15-Mar-10,14-Mar-11,PARTNERSHIP,38.57007,-121.465701,"(38.57007,-121.465701)",,1201,ALHAMBRA BOULEVARD,34,SACRAMENTO,67,,
030001114,ADVENTIST HEALTH SONORA,RHC/OP,"COMMUNITY CLINIC 	",Non-LTC,0,193 FAIRVIEW LANE,SONORA,95370,4828,,,,(209) 533-7255,650,TUOLUMNE,3,SACRAMENTO,N,30000094,SONORA COMMUNITY HOSPITAL,10-Jul-57,7-Jul-17,31-Oct-17,NONPROFIT CORP,37.979446,-120.392753,"(37.979446,-120.392753)",,193,FAIRVIEW LANE,55,TUOLUMNE,109,,
030001145,PATHWAY HEALTHCARE,RHC,"COMMUNITY CLINIC 	",Non-LTC,0,"190 S OAK AVE, BLDG. 2",OAKDALE,95361,3528,"STONER, MARC C",,,(209) 848-8410,600,STANISLAUS,4,FRESNO,Y,,,,,,,37.75927,-120.861901,"(37.75927,-120.861901)",,190,"S OAK AVE, BLDG. 2",50,STANISLAUS,99,,
030001202,CENTRAL VALLEY SPECIALTY HOSPITAL - SKILLED NURSING FACILITY,SNF,SKILLED NURSING FACILITY,LTC,4,730 17TH ST,MODESTO,95354,1209,"SMITH, GIA",,,(209) 248-7700,600,STANISLAUS,4,FRESNO,N,30000464,"CENTRAL VALLEY SPECIALTY HOSPITAL, INC.",18-Nov-92,19-Jul-17,18-Jul-18,PROFIT CORP,37.64342,-120.990631,"(37.64342,-120.990631)",,730,17TH ST,50,STANISLAUS,99,,
030001244,"KRISHNAMOORTHI M.D. INC., A PROFESSIONAL MEDICAL CORPORATION",RHC/MD,UNLICENSED/OTHER/MISSING,Non-LTC,0,324 F ST,WATERFORD,95386,9013,"KRISHNAMOORTHI, KRISHNAMOORTHI",,,(209) 874-2321,600,STANISLAUS,4,FRESNO,Y,,,,,,,37.64156,-120.761971,"(37.64156,-120.761971)",,324,F ST,50,STANISLAUS,99,,
030001260,"KRISHNAMOORTHI M.D. INC., A PROFESSIONAL MEDICAL CORPORATION",RHC/MD,UNLICENSED/OTHER/MISSING,Non-LTC,0,850 CALIFORNIA STREET,ESCALON,95320,1506,"KRISHNAMOORTHI, KRISHNAMOORTHI",,,(209) 838-2278,490,SAN JOAQUIN,3,SACRAMENTO,Y,,,,,,,37.79684,-121.001561,"(37.79684,-121.001561)",,850,CALIFORNIA STREET,39,SAN JOAQUIN,77,,
030001300,MATRIX REHABILITATION OF ORANGEVALE,OPT/SP,"REHABILITATION CLINIC 	",Non-LTC,0,8680 GREENBACK LANE,ORANGEVALE,95662,3970,"TANJOCO, MOLLIE",,,(916) 722-3100,440,SACRAMENTO,3,SACRAMENTO,Y,,,,,,,38.67757,-121.236221,"(38.67757,-121.236221)",,8680,GREENBACK LANE,34,SACRAMENTO,67,,
030001329,"MODESTO SURGERY CENTER, INC.",ASC,"SURGICAL CLINIC 	",Non-LTC,0,400 E ORANGEBURG AVE,MODESTO,95350,5342,"TESLUK, M.D., GREGORY",MODESTOSC@YAHOO.COM,(209) 526-3133,(209) 526-3000,600,STANISLAUS,4,FRESNO,Y,30000552,"MODESTO SURGERY CENTER, INC.",21-Jun-95,21-Jun-07,20-Jun-08,PROFIT CORP,37.66323,-120.987621,"(37.66323,-120.987621)",,400,E ORANGEBURG AVE,50,STANISLAUS,99,,
030001364,"RIVERBANK PRIMARY CARE MEDICAL CLINIC, INC",RHC/MD,UNLICENSED/OTHER/MISSING,Non-LTC,0,3227 STANISLAUS ST,RIVERBANK,95367,2464,,,,(209) 869-0131,600,STANISLAUS,4,FRESNO,Y,,,,,,,37.73532,-120.936501,"(37.73532,-120.936501)",,3227,STANISLAUS ST,50,STANISLAUS,99,,
030001495,BURGER PHYSICAL THERAPY & REHABILITATION,OPT/SP,"REHABILITATION CLINIC 	",Non-LTC,0,2035 LYNDELL TERRACE,DAVIS,95616,773,"BURGER, CAROL",,,,670,YOLO,3,SACRAMENTO,Y,,,,,,,38.5626,-121.769431,"(38.5626,-121.769431)",,2035,LYNDELL TERRACE,57,YOLO,113,,
030001520,SUTTER MEDICAL FOUNDATION PLYMOUTH HEALTH CENTER,RHC,"COMMUNITY CLINIC 	",Non-LTC,0,9279 LOCUST STREET,PLYMOUTH,95669,,"RIORDAN, COLLEEN",,,(209) 245-6968,020,AMADOR,3,SACRAMENTO,N,30000008,SUTTER VALLEY HOSPITALS,1-May-79,1-Nov-16,31-Oct-17,NONPROFIT CORP,38.47765,-120.850351,"(38.47765,-120.850351)",,9279,LOCUST STREET,3,AMADOR,5,,
030001528,VIBRANTCARE OUTPATIENT REHABILITATION OF CALIFORNIA INC.,OPT/SP,"REHABILITATION CLINIC 	",Non-LTC,0,965 E. YOSEMITE AVENUE,MANTECA,95336,5943,"LEAR, BYRON",,,(209) 823-3736,490,SAN JOAQUIN,3,SACRAMENTO,Y,,,,,,,37.79791,-121.203341,"(37.79791,-121.203341)",,965,E. YOSEMITE AVENUE,39,SAN JOAQUIN,77,,
030001555,CERES MEDICAL OFFICE,FQHC,"COMMUNITY CLINIC 	",Non-LTC,0,3109 E WHITMORE AVE,CERES,95307,2906,"LEE, MARY A",,,(209) 541-4222,600,STANISLAUS,4,FRESNO,Y,,,,,,,37.59545,-120.937651,"(37.59545,-120.937651)",,3109,E WHITMORE AVE,50,STANISLAUS,99,,
030001556,TURLOCK MEDICAL OFFICE,FQHC,"COMMUNITY CLINIC 	",Non-LTC,0,800 DELBON AVE,TURLOCK,95382,2022,"LEE, MARY A",,,(209) 664-8000,600,STANISLAUS,4,FRESNO,Y,,,,,,,37.51022,-120.839291,"(37.51022,-120.839291)",,800,DELBON AVE,50,STANISLAUS,99,,
